2.150000000000000000e+02,5.967822670936584473e-01
2.200000000000000000e+02,5.872962474822998047e-01
2.250000000000000000e+02,5.712904334068298340e-01
2.300000000000000000e+02,5.986304283142089844e-01
2.350000000000000000e+02,5.733041167259216309e-01
2.400000000000000000e+02,6.044670939445495605e-01
2.450000000000000000e+02,5.657066702842712402e-01
2.500000000000000000e+02,5.810047984123229980e-01
2.550000000000000000e+02,5.625078082084655762e-01
2.600000000000000000e+02,5.797507166862487793e-01
2.650000000000000000e+02,5.705085992813110352e-01
2.700000000000000000e+02,5.668085813522338867e-01
2.750000000000000000e+02,5.495613217353820801e-01
2.800000000000000000e+02,5.546263456344604492e-01
2.850000000000000000e+02,5.432690978050231934e-01
2.900000000000000000e+02,5.730261802673339844e-01
2.950000000000000000e+02,5.235075950622558594e-01
3.000000000000000000e+02,5.753413438796997070e-01
3.050000000000000000e+02,5.436281561851501465e-01
3.100000000000000000e+02,5.347734093666076660e-01
3.150000000000000000e+02,5.385343432426452637e-01
3.200000000000000000e+02,5.627515316009521484e-01
3.250000000000000000e+02,5.111111998558044434e-01
3.300000000000000000e+02,5.701191425323486328e-01
3.350000000000000000e+02,5.319952964782714844e-01
3.400000000000000000e+02,5.448175668716430664e-01
3.450000000000000000e+02,5.598099231719970703e-01
3.500000000000000000e+02,5.502551794052124023e-01
3.550000000000000000e+02,5.221274495124816895e-01
3.600000000000000000e+02,5.330054163932800293e-01
3.650000000000000000e+02,5.065928101539611816e-01
3.700000000000000000e+02,5.037988424301147461e-01
3.750000000000000000e+02,5.127899646759033203e-01
3.800000000000000000e+02,5.177065730094909668e-01
3.850000000000000000e+02,4.801327884197235107e-01
3.900000000000000000e+02,4.895848631858825684e-01
3.950000000000000000e+02,5.099670886993408203e-01
4.000000000000000000e+02,4.821613430976867676e-01
4.050000000000000000e+02,5.086132287979125977e-01
4.100000000000000000e+02,5.620247125625610352e-01
4.150000000000000000e+02,4.842750728130340576e-01
4.200000000000000000e+02,4.674231708049774170e-01
4.250000000000000000e+02,4.750384688377380371e-01
4.300000000000000000e+02,5.359194278717041016e-01
4.350000000000000000e+02,4.828855097293853760e-01
4.400000000000000000e+02,4.953684508800506592e-01
4.450000000000000000e+02,4.758484065532684326e-01
4.500000000000000000e+02,5.050442814826965332e-01
4.550000000000000000e+02,4.587358236312866211e-01
4.600000000000000000e+02,4.601959586143493652e-01
4.650000000000000000e+02,4.596270322799682617e-01
4.700000000000000000e+02,5.021835565567016602e-01
4.750000000000000000e+02,4.420194029808044434e-01
4.800000000000000000e+02,4.722991585731506348e-01
4.850000000000000000e+02,4.248328804969787598e-01
4.900000000000000000e+02,4.321632385253906250e-01
4.950000000000000000e+02,4.749535024166107178e-01
5.000000000000000000e+02,4.295732378959655762e-01
5.050000000000000000e+02,4.122583866119384766e-01
5.100000000000000000e+02,3.909261822700500488e-01
5.150000000000000000e+02,4.039284288883209229e-01
5.200000000000000000e+02,3.898103535175323486e-01
5.250000000000000000e+02,4.609489738941192627e-01
5.300000000000000000e+02,4.818503558635711670e-01
5.350000000000000000e+02,3.918520808219909668e-01
5.400000000000000000e+02,4.160545766353607178e-01
5.450000000000000000e+02,4.293621182441711426e-01
5.500000000000000000e+02,3.965731561183929443e-01
5.550000000000000000e+02,3.810660541057586670e-01
5.600000000000000000e+02,4.366867840290069580e-01
5.650000000000000000e+02,3.977060317993164062e-01
5.700000000000000000e+02,3.973805010318756104e-01
5.750000000000000000e+02,3.710490763187408447e-01
5.800000000000000000e+02,3.871084749698638916e-01
5.850000000000000000e+02,3.591299057006835938e-01
5.900000000000000000e+02,3.841747045516967773e-01
5.950000000000000000e+02,3.916678428649902344e-01
6.000000000000000000e+02,3.785756826400756836e-01
6.050000000000000000e+02,3.252035677433013916e-01
6.100000000000000000e+02,4.048963189125061035e-01
6.150000000000000000e+02,3.311871886253356934e-01
6.200000000000000000e+02,3.522124588489532471e-01
6.250000000000000000e+02,3.616789281368255615e-01
6.300000000000000000e+02,3.465998768806457520e-01
6.350000000000000000e+02,3.898116648197174072e-01
6.400000000000000000e+02,3.822699785232543945e-01
6.450000000000000000e+02,3.437035083770751953e-01
6.500000000000000000e+02,2.957162857055664062e-01
6.550000000000000000e+02,3.051629066467285156e-01
6.600000000000000000e+02,3.437679409980773926e-01
6.650000000000000000e+02,3.419779241085052490e-01
6.700000000000000000e+02,2.988044023513793945e-01
6.750000000000000000e+02,3.520333170890808105e-01
6.800000000000000000e+02,3.371565341949462891e-01
6.850000000000000000e+02,3.196385800838470459e-01
6.900000000000000000e+02,3.190523982048034668e-01
6.950000000000000000e+02,3.230799734592437744e-01
7.000000000000000000e+02,3.334752917289733887e-01
7.050000000000000000e+02,3.539880812168121338e-01
7.100000000000000000e+02,2.933350205421447754e-01
7.150000000000000000e+02,3.519603013992309570e-01
7.200000000000000000e+02,2.983120679855346680e-01
7.250000000000000000e+02,3.135632872581481934e-01
7.300000000000000000e+02,3.356645107269287109e-01
7.350000000000000000e+02,3.257025480270385742e-01
7.400000000000000000e+02,2.860844433307647705e-01
7.450000000000000000e+02,4.109325110912322998e-01
7.500000000000000000e+02,3.195097148418426514e-01
7.550000000000000000e+02,3.725918829441070557e-01
7.600000000000000000e+02,3.301283121109008789e-01
7.650000000000000000e+02,3.904910385608673096e-01
7.700000000000000000e+02,3.061431646347045898e-01
7.750000000000000000e+02,3.245849907398223877e-01
7.800000000000000000e+02,3.166066408157348633e-01
7.850000000000000000e+02,3.504713177680969238e-01
7.900000000000000000e+02,4.180468618869781494e-01
7.950000000000000000e+02,3.519221246242523193e-01
8.000000000000000000e+02,2.929943501949310303e-01
8.050000000000000000e+02,3.053249418735504150e-01
8.100000000000000000e+02,3.583315610885620117e-01
8.150000000000000000e+02,4.110531210899353027e-01
8.200000000000000000e+02,3.157085478305816650e-01
8.250000000000000000e+02,2.997531890869140625e-01
8.300000000000000000e+02,3.224366605281829834e-01
8.350000000000000000e+02,2.657994031906127930e-01
8.400000000000000000e+02,3.312753140926361084e-01
8.450000000000000000e+02,2.563119232654571533e-01
8.500000000000000000e+02,3.287146091461181641e-01
8.550000000000000000e+02,2.831566035747528076e-01
8.600000000000000000e+02,3.270986080169677734e-01
8.650000000000000000e+02,2.923873662948608398e-01
8.700000000000000000e+02,3.058139383792877197e-01
8.750000000000000000e+02,2.824769914150238037e-01
8.800000000000000000e+02,2.858619689941406250e-01
8.850000000000000000e+02,3.020843565464019775e-01
8.900000000000000000e+02,2.174504250288009644e-01
8.950000000000000000e+02,2.940285205841064453e-01
9.000000000000000000e+02,2.789093554019927979e-01
9.050000000000000000e+02,3.133069574832916260e-01
9.100000000000000000e+02,3.380520045757293701e-01
9.150000000000000000e+02,2.848181724548339844e-01
9.200000000000000000e+02,2.828758955001831055e-01
9.250000000000000000e+02,2.687383592128753662e-01
9.300000000000000000e+02,2.487738579511642456e-01
9.350000000000000000e+02,2.494109869003295898e-01
9.400000000000000000e+02,2.710969746112823486e-01
9.450000000000000000e+02,2.535268664360046387e-01
9.500000000000000000e+02,2.414468228816986084e-01
9.550000000000000000e+02,2.975464761257171631e-01
9.600000000000000000e+02,3.005362153053283691e-01
9.650000000000000000e+02,2.846198678016662598e-01
9.700000000000000000e+02,2.377921789884567261e-01
9.750000000000000000e+02,3.174431025981903076e-01
9.800000000000000000e+02,2.544296383857727051e-01
9.850000000000000000e+02,2.748456299304962158e-01
9.900000000000000000e+02,2.854710519313812256e-01
9.950000000000000000e+02,2.234262973070144653e-01
1.000000000000000000e+03,2.796154022216796875e-01
1.005000000000000000e+03,2.514990568161010742e-01
1.010000000000000000e+03,3.056921064853668213e-01
1.015000000000000000e+03,2.198871076107025146e-01
1.020000000000000000e+03,2.563849091529846191e-01
1.025000000000000000e+03,2.817596793174743652e-01
1.030000000000000000e+03,2.725173234939575195e-01
1.035000000000000000e+03,2.632554471492767334e-01
1.040000000000000000e+03,2.727727890014648438e-01
1.045000000000000000e+03,2.359006702899932861e-01
1.050000000000000000e+03,2.631810903549194336e-01
1.055000000000000000e+03,2.441179603338241577e-01
1.060000000000000000e+03,2.417001277208328247e-01
1.065000000000000000e+03,2.161365449428558350e-01
1.070000000000000000e+03,2.573645412921905518e-01
1.075000000000000000e+03,2.319562733173370361e-01
1.080000000000000000e+03,2.531179785728454590e-01
1.085000000000000000e+03,2.247163504362106323e-01
1.090000000000000000e+03,2.397755533456802368e-01
1.095000000000000000e+03,3.086439371109008789e-01
1.100000000000000000e+03,1.991698145866394043e-01
1.105000000000000000e+03,2.814915180206298828e-01
1.110000000000000000e+03,2.298207432031631470e-01
1.115000000000000000e+03,2.868361175060272217e-01
1.120000000000000000e+03,2.701426446437835693e-01
1.125000000000000000e+03,2.255503535270690918e-01
1.130000000000000000e+03,2.303732931613922119e-01
1.135000000000000000e+03,2.659450769424438477e-01
1.140000000000000000e+03,2.959650456905364990e-01
1.145000000000000000e+03,2.371481806039810181e-01
1.150000000000000000e+03,3.751895725727081299e-01
1.155000000000000000e+03,2.524261772632598877e-01
1.160000000000000000e+03,2.189189195632934570e-01
1.165000000000000000e+03,2.665804326534271240e-01
1.170000000000000000e+03,2.119357138872146606e-01
1.175000000000000000e+03,2.204140424728393555e-01
1.180000000000000000e+03,2.335627675056457520e-01
1.185000000000000000e+03,2.274633049964904785e-01
1.190000000000000000e+03,2.985179126262664795e-01
1.195000000000000000e+03,2.374777197837829590e-01
1.200000000000000000e+03,2.278665155172348022e-01
1.205000000000000000e+03,2.725729048252105713e-01
1.210000000000000000e+03,3.272130787372589111e-01
1.215000000000000000e+03,2.606354951858520508e-01
1.220000000000000000e+03,2.247676253318786621e-01
1.225000000000000000e+03,3.190043270587921143e-01
1.230000000000000000e+03,3.179736137390136719e-01
1.235000000000000000e+03,2.784127593040466309e-01
1.240000000000000000e+03,2.656693458557128906e-01
1.245000000000000000e+03,2.909888625144958496e-01
1.250000000000000000e+03,2.415372133255004883e-01
1.255000000000000000e+03,3.381676673889160156e-01
1.260000000000000000e+03,2.502130568027496338e-01
1.265000000000000000e+03,2.745112180709838867e-01
1.270000000000000000e+03,2.539999186992645264e-01
1.275000000000000000e+03,2.718279957771301270e-01
1.280000000000000000e+03,2.642754018306732178e-01
1.285000000000000000e+03,2.377603352069854736e-01
1.290000000000000000e+03,2.469367384910583496e-01
1.295000000000000000e+03,2.724133133888244629e-01
1.300000000000000000e+03,2.360422313213348389e-01
1.305000000000000000e+03,2.235211730003356934e-01
1.310000000000000000e+03,2.214989811182022095e-01
1.315000000000000000e+03,2.016671001911163330e-01
1.320000000000000000e+03,2.581243515014648438e-01
1.325000000000000000e+03,2.344492375850677490e-01
1.330000000000000000e+03,2.035848647356033325e-01
1.335000000000000000e+03,2.594590187072753906e-01
1.340000000000000000e+03,2.032278478145599365e-01
1.345000000000000000e+03,2.430511713027954102e-01
1.350000000000000000e+03,2.114464640617370605e-01
1.355000000000000000e+03,1.955237835645675659e-01
1.360000000000000000e+03,2.647562026977539062e-01
1.365000000000000000e+03,2.648247778415679932e-01
1.370000000000000000e+03,2.808620035648345947e-01
1.375000000000000000e+03,1.996773779392242432e-01
1.380000000000000000e+03,2.555390298366546631e-01
1.385000000000000000e+03,2.423456162214279175e-01
1.390000000000000000e+03,2.913970351219177246e-01
1.395000000000000000e+03,3.358414769172668457e-01
1.400000000000000000e+03,2.436547577381134033e-01
1.405000000000000000e+03,2.426211088895797729e-01
1.410000000000000000e+03,2.488207519054412842e-01
1.415000000000000000e+03,2.333664447069168091e-01
1.420000000000000000e+03,2.414902150630950928e-01
1.425000000000000000e+03,2.376682162284851074e-01
1.430000000000000000e+03,2.362158447504043579e-01
1.435000000000000000e+03,2.212452590465545654e-01
1.440000000000000000e+03,2.308714240789413452e-01
1.445000000000000000e+03,2.866425216197967529e-01
1.450000000000000000e+03,1.872139722108840942e-01
1.455000000000000000e+03,2.119839787483215332e-01
1.460000000000000000e+03,2.301764339208602905e-01
1.465000000000000000e+03,1.991504430770874023e-01
1.470000000000000000e+03,2.628965973854064941e-01
1.475000000000000000e+03,2.656390666961669922e-01
1.480000000000000000e+03,3.121383786201477051e-01
1.485000000000000000e+03,2.402357161045074463e-01
1.490000000000000000e+03,2.525639533996582031e-01
1.495000000000000000e+03,2.018268853425979614e-01
1.500000000000000000e+03,2.146867811679840088e-01
1.505000000000000000e+03,2.211652547121047974e-01
1.510000000000000000e+03,3.047832548618316650e-01
1.515000000000000000e+03,1.914864778518676758e-01
1.520000000000000000e+03,2.018999159336090088e-01
1.525000000000000000e+03,2.020431756973266602e-01
1.530000000000000000e+03,2.251261174678802490e-01
1.535000000000000000e+03,2.033070772886276245e-01
1.540000000000000000e+03,1.715653687715530396e-01
1.545000000000000000e+03,1.707359403371810913e-01
1.550000000000000000e+03,2.122353613376617432e-01
1.555000000000000000e+03,2.060005962848663330e-01
1.560000000000000000e+03,2.232356965541839600e-01
1.565000000000000000e+03,1.741604804992675781e-01
1.570000000000000000e+03,2.019035518169403076e-01
1.575000000000000000e+03,2.445100396871566772e-01
1.580000000000000000e+03,2.333278954029083252e-01
1.585000000000000000e+03,2.371312677860260010e-01
1.590000000000000000e+03,2.314131110906600952e-01
1.595000000000000000e+03,3.204747140407562256e-01
1.600000000000000000e+03,1.994373947381973267e-01
1.605000000000000000e+03,2.547653913497924805e-01
1.610000000000000000e+03,2.693545520305633545e-01
1.615000000000000000e+03,2.679919004440307617e-01
1.620000000000000000e+03,2.883883416652679443e-01
1.625000000000000000e+03,2.476630508899688721e-01
1.630000000000000000e+03,2.474865615367889404e-01
1.635000000000000000e+03,2.092542499303817749e-01
1.640000000000000000e+03,2.252230048179626465e-01
1.645000000000000000e+03,2.892407774925231934e-01
1.650000000000000000e+03,1.793125271797180176e-01
1.655000000000000000e+03,1.900397092103958130e-01
1.660000000000000000e+03,2.476780861616134644e-01
1.665000000000000000e+03,2.713894844055175781e-01
1.670000000000000000e+03,1.924323439598083496e-01
1.675000000000000000e+03,2.740572690963745117e-01
1.680000000000000000e+03,2.234563827514648438e-01
1.685000000000000000e+03,1.945096701383590698e-01
1.690000000000000000e+03,2.138770967721939087e-01
1.695000000000000000e+03,2.479124218225479126e-01
1.700000000000000000e+03,2.167849838733673096e-01
1.705000000000000000e+03,2.244167029857635498e-01
1.710000000000000000e+03,2.008577138185501099e-01
1.715000000000000000e+03,2.538280785083770752e-01
1.720000000000000000e+03,2.031543105840682983e-01
1.725000000000000000e+03,3.154096305370330811e-01
1.730000000000000000e+03,2.188753187656402588e-01
1.735000000000000000e+03,2.187225520610809326e-01
1.740000000000000000e+03,1.974605023860931396e-01
1.745000000000000000e+03,2.219118326902389526e-01
1.750000000000000000e+03,2.610343098640441895e-01
1.755000000000000000e+03,2.007921785116195679e-01
1.760000000000000000e+03,2.143236994743347168e-01
1.765000000000000000e+03,2.104850113391876221e-01
1.770000000000000000e+03,2.038052678108215332e-01
1.775000000000000000e+03,2.318856418132781982e-01
1.780000000000000000e+03,1.964374780654907227e-01
1.785000000000000000e+03,1.533536612987518311e-01
1.790000000000000000e+03,2.334377318620681763e-01
1.795000000000000000e+03,3.447979092597961426e-01
1.800000000000000000e+03,1.517299562692642212e-01
1.805000000000000000e+03,2.223539799451828003e-01
1.810000000000000000e+03,2.263159751892089844e-01
1.815000000000000000e+03,1.971947252750396729e-01
1.820000000000000000e+03,2.066975086927413940e-01
1.825000000000000000e+03,2.120140045881271362e-01
1.830000000000000000e+03,1.678699254989624023e-01
1.835000000000000000e+03,1.928714662790298462e-01
1.840000000000000000e+03,2.121315896511077881e-01
1.845000000000000000e+03,2.277673184871673584e-01
1.850000000000000000e+03,1.621640026569366455e-01
1.855000000000000000e+03,2.090048640966415405e-01
1.860000000000000000e+03,2.427731752395629883e-01
1.865000000000000000e+03,1.961265206336975098e-01
1.870000000000000000e+03,2.253882735967636108e-01
1.875000000000000000e+03,2.262234836816787720e-01
1.880000000000000000e+03,2.584760785102844238e-01
1.885000000000000000e+03,2.137540280818939209e-01
1.890000000000000000e+03,2.542395591735839844e-01
1.895000000000000000e+03,2.241935431957244873e-01
1.900000000000000000e+03,1.756333261728286743e-01
1.905000000000000000e+03,2.284551858901977539e-01
1.910000000000000000e+03,2.213542163372039795e-01
1.915000000000000000e+03,2.116939276456832886e-01
1.920000000000000000e+03,1.783606261014938354e-01
1.925000000000000000e+03,2.351743578910827637e-01
1.930000000000000000e+03,2.301839143037796021e-01
1.935000000000000000e+03,2.633124291896820068e-01
1.940000000000000000e+03,2.538626790046691895e-01
1.945000000000000000e+03,1.936623156070709229e-01
1.950000000000000000e+03,1.906630694866180420e-01
1.955000000000000000e+03,1.971365511417388916e-01
1.960000000000000000e+03,2.433473616838455200e-01
1.965000000000000000e+03,2.395821362733840942e-01
1.970000000000000000e+03,1.868473440408706665e-01
1.975000000000000000e+03,1.713961660861968994e-01
1.980000000000000000e+03,1.855200380086898804e-01
1.985000000000000000e+03,2.030231356620788574e-01
1.990000000000000000e+03,2.411366850137710571e-01
1.995000000000000000e+03,2.356715053319931030e-01
2.000000000000000000e+03,1.897107213735580444e-01
2.005000000000000000e+03,2.518329918384552002e-01
2.010000000000000000e+03,2.681347429752349854e-01
2.015000000000000000e+03,2.019011080265045166e-01
2.020000000000000000e+03,2.508753538131713867e-01
2.025000000000000000e+03,1.615776717662811279e-01
2.030000000000000000e+03,1.981774270534515381e-01
2.035000000000000000e+03,2.250273972749710083e-01
2.040000000000000000e+03,1.813955157995223999e-01
2.045000000000000000e+03,1.460623443126678467e-01
2.050000000000000000e+03,1.458881944417953491e-01
2.055000000000000000e+03,1.612149029970169067e-01
2.060000000000000000e+03,2.176086604595184326e-01
2.065000000000000000e+03,2.287844270467758179e-01
2.070000000000000000e+03,2.175631970167160034e-01
2.075000000000000000e+03,1.931682974100112915e-01
2.080000000000000000e+03,2.020749449729919434e-01
2.085000000000000000e+03,2.154639661312103271e-01
2.090000000000000000e+03,1.690234839916229248e-01
2.095000000000000000e+03,2.225012183189392090e-01
2.100000000000000000e+03,2.530632913112640381e-01
2.105000000000000000e+03,1.989541649818420410e-01
2.110000000000000000e+03,2.261900454759597778e-01
2.115000000000000000e+03,1.590361893177032471e-01
2.120000000000000000e+03,1.985195428133010864e-01
2.125000000000000000e+03,1.696878820657730103e-01
2.130000000000000000e+03,2.366856634616851807e-01
2.135000000000000000e+03,2.614972591400146484e-01
2.140000000000000000e+03,1.896384954452514648e-01
2.145000000000000000e+03,1.517320573329925537e-01
2.150000000000000000e+03,2.029343992471694946e-01
2.155000000000000000e+03,2.491636425256729126e-01
2.160000000000000000e+03,1.997499018907546997e-01
2.165000000000000000e+03,1.914865076541900635e-01
2.170000000000000000e+03,2.204217165708541870e-01
2.175000000000000000e+03,2.126477658748626709e-01
2.180000000000000000e+03,2.133575528860092163e-01
2.185000000000000000e+03,2.059242874383926392e-01
2.190000000000000000e+03,2.010764926671981812e-01
2.195000000000000000e+03,2.174004912376403809e-01
2.200000000000000000e+03,2.226041406393051147e-01
2.205000000000000000e+03,1.980573385953903198e-01
2.210000000000000000e+03,1.818197369575500488e-01
2.215000000000000000e+03,1.892413496971130371e-01
2.220000000000000000e+03,1.705057471990585327e-01
2.225000000000000000e+03,2.202856987714767456e-01
2.230000000000000000e+03,1.637333631515502930e-01
2.235000000000000000e+03,2.426130771636962891e-01
2.240000000000000000e+03,2.248928248882293701e-01
2.245000000000000000e+03,1.706624478101730347e-01
2.250000000000000000e+03,2.084971219301223755e-01
2.255000000000000000e+03,2.102948874235153198e-01
2.260000000000000000e+03,2.414501011371612549e-01
2.265000000000000000e+03,1.740878075361251831e-01
2.270000000000000000e+03,1.599728465080261230e-01
2.275000000000000000e+03,1.914919018745422363e-01
2.280000000000000000e+03,2.224427163600921631e-01
2.285000000000000000e+03,2.028723359107971191e-01
2.290000000000000000e+03,1.541909277439117432e-01
2.295000000000000000e+03,1.550029814243316650e-01
2.300000000000000000e+03,1.987032890319824219e-01
2.305000000000000000e+03,2.035175114870071411e-01
2.310000000000000000e+03,2.209546715021133423e-01
2.315000000000000000e+03,2.919995784759521484e-01
2.320000000000000000e+03,1.628174632787704468e-01
2.325000000000000000e+03,1.923203468322753906e-01
2.330000000000000000e+03,1.605132967233657837e-01
2.335000000000000000e+03,1.801328212022781372e-01
2.340000000000000000e+03,1.899073123931884766e-01
2.345000000000000000e+03,2.136316448450088501e-01
2.350000000000000000e+03,1.791610717773437500e-01
2.355000000000000000e+03,2.168605476617813110e-01
2.360000000000000000e+03,1.809865832328796387e-01
2.365000000000000000e+03,1.339370757341384888e-01
2.370000000000000000e+03,1.603762358427047729e-01
2.375000000000000000e+03,2.021554559469223022e-01
2.380000000000000000e+03,2.171608656644821167e-01
2.385000000000000000e+03,1.814069300889968872e-01
2.390000000000000000e+03,1.609636694192886353e-01
2.395000000000000000e+03,2.009871751070022583e-01
2.400000000000000000e+03,1.625411957502365112e-01
2.405000000000000000e+03,2.336589097976684570e-01
2.410000000000000000e+03,2.321638464927673340e-01
2.415000000000000000e+03,2.076061666011810303e-01
2.420000000000000000e+03,2.443420588970184326e-01
2.425000000000000000e+03,1.808905303478240967e-01
2.430000000000000000e+03,2.287835627794265747e-01
2.435000000000000000e+03,2.046983838081359863e-01
2.440000000000000000e+03,2.284519076347351074e-01
2.445000000000000000e+03,1.966467648744583130e-01
2.450000000000000000e+03,1.925358027219772339e-01
2.455000000000000000e+03,1.738171279430389404e-01
2.460000000000000000e+03,2.146796882152557373e-01
2.465000000000000000e+03,1.868654489517211914e-01
2.470000000000000000e+03,1.879333853721618652e-01
2.475000000000000000e+03,1.465349048376083374e-01
2.480000000000000000e+03,1.925724893808364868e-01
2.485000000000000000e+03,1.593128889799118042e-01
2.490000000000000000e+03,2.684459090232849121e-01
2.495000000000000000e+03,2.227913588285446167e-01
2.500000000000000000e+03,2.293443679809570312e-01
2.505000000000000000e+03,2.342906743288040161e-01
2.510000000000000000e+03,2.156439721584320068e-01
2.515000000000000000e+03,1.911942213773727417e-01
2.520000000000000000e+03,1.860177814960479736e-01
2.525000000000000000e+03,2.134317755699157715e-01
2.530000000000000000e+03,1.948793828487396240e-01
2.535000000000000000e+03,2.170696556568145752e-01
2.540000000000000000e+03,2.046668380498886108e-01
2.545000000000000000e+03,1.828369498252868652e-01
2.550000000000000000e+03,1.634010076522827148e-01
2.555000000000000000e+03,1.869837641716003418e-01
2.560000000000000000e+03,1.491943448781967163e-01
2.565000000000000000e+03,2.302754670381546021e-01
2.570000000000000000e+03,1.958002150058746338e-01
2.575000000000000000e+03,2.009572982788085938e-01
2.580000000000000000e+03,1.938980966806411743e-01
2.585000000000000000e+03,1.525032818317413330e-01
2.590000000000000000e+03,1.569839864969253540e-01
2.595000000000000000e+03,1.476292759180068970e-01
2.600000000000000000e+03,1.512081772089004517e-01
2.605000000000000000e+03,1.672977209091186523e-01
2.610000000000000000e+03,1.512702405452728271e-01
2.615000000000000000e+03,1.820763349533081055e-01
2.620000000000000000e+03,1.261363178491592407e-01
2.625000000000000000e+03,1.897291243076324463e-01
2.630000000000000000e+03,1.893995851278305054e-01
2.635000000000000000e+03,2.134806066751480103e-01
2.640000000000000000e+03,1.747535318136215210e-01
2.645000000000000000e+03,1.358211636543273926e-01
2.650000000000000000e+03,2.171134054660797119e-01
2.655000000000000000e+03,1.785229146480560303e-01
2.660000000000000000e+03,1.379827857017517090e-01
2.665000000000000000e+03,1.755886822938919067e-01
2.670000000000000000e+03,1.445149928331375122e-01
2.675000000000000000e+03,1.433170288801193237e-01
2.680000000000000000e+03,2.252358794212341309e-01
2.685000000000000000e+03,1.831694543361663818e-01
2.690000000000000000e+03,2.065788805484771729e-01
2.695000000000000000e+03,1.979982107877731323e-01
2.700000000000000000e+03,1.737775653600692749e-01
2.705000000000000000e+03,2.006491273641586304e-01
2.710000000000000000e+03,1.458839476108551025e-01
2.715000000000000000e+03,1.820723414421081543e-01
2.720000000000000000e+03,1.521728932857513428e-01
2.725000000000000000e+03,1.834720820188522339e-01
2.730000000000000000e+03,2.058082222938537598e-01
2.735000000000000000e+03,2.118173241615295410e-01
2.740000000000000000e+03,1.419397145509719849e-01
2.745000000000000000e+03,1.362278163433074951e-01
2.750000000000000000e+03,2.172630280256271362e-01
2.755000000000000000e+03,1.698975116014480591e-01
2.760000000000000000e+03,2.213458120822906494e-01
2.765000000000000000e+03,1.679797917604446411e-01
2.770000000000000000e+03,1.926987767219543457e-01
2.775000000000000000e+03,3.631754815578460693e-01
2.780000000000000000e+03,1.564204990863800049e-01
2.785000000000000000e+03,1.644747406244277954e-01
2.790000000000000000e+03,1.661826372146606445e-01
2.795000000000000000e+03,1.467818915843963623e-01
2.800000000000000000e+03,1.589559018611907959e-01
2.805000000000000000e+03,1.481397449970245361e-01
2.810000000000000000e+03,2.071675360202789307e-01
2.815000000000000000e+03,2.058883309364318848e-01
2.820000000000000000e+03,1.707803457975387573e-01
2.825000000000000000e+03,1.469132453203201294e-01
2.830000000000000000e+03,1.730219274759292603e-01
2.835000000000000000e+03,1.863912045955657959e-01
2.840000000000000000e+03,2.040873616933822632e-01
2.845000000000000000e+03,2.215723693370819092e-01
2.850000000000000000e+03,2.041898816823959351e-01
2.855000000000000000e+03,2.132163047790527344e-01
2.860000000000000000e+03,1.487088054418563843e-01
2.865000000000000000e+03,2.031070142984390259e-01
2.870000000000000000e+03,2.076360583305358887e-01
2.875000000000000000e+03,1.798103302717208862e-01
2.880000000000000000e+03,1.440765857696533203e-01
2.885000000000000000e+03,2.068807333707809448e-01
2.890000000000000000e+03,2.354445159435272217e-01
2.895000000000000000e+03,1.583676636219024658e-01
2.900000000000000000e+03,1.627186983823776245e-01
2.905000000000000000e+03,1.859433054924011230e-01
2.910000000000000000e+03,1.451006680727005005e-01
